"RegionID","Date","RegionName","State","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
102001,2019-02-28,"United States",,0,226300,0.00310283687943262,0.0143433437920215,0.0720037896731407,0.0652219867965711,0.027220895371745,"2019-02","2019-Q1",226300,0,"2019-02"
394913,2019-02-28,"New York, NY","NY",1,440400,0.00341763499658236,0.0105553005966039,0.0470756062767475,0.0451771790581337,0.0127222850036564,"2006-07","2006-Q3",452800,-0.0273851590106007,"2006-01"
753899,2019-02-28,"Los Angeles-Long Beach-Anaheim, CA","CA",2,652200,-0.000766048720698636,0.00122812404052809,0.0246661429693637,0.0617757442347799,0.0409973051738652,"2019-01","2019-Q1",652700,-0.000766048720698636,"2018-12"
394463,2019-02-28,"Chicago, IL","IL",3,225300,0.00222419928825623,0.0103139013452915,0.0349104271933854,0.0512277438028568,0.00380687075529784,"2007-02","2007-Q1",254100,-0.113341204250295,"2004-12"
394514,2019-02-28,"Dallas-Fort Worth, TX","TX",4,244400,0.00576131687242798,0.0251677852348993,0.0999099909990999,0.105373957953503,0.05373950933941,"2019-02","2019-Q1",244400,0,"2019-02"
394974,2019-02-28,"Philadelphia, PA","PA",5,233500,0.00300687285223368,0.00994809688581315,0.0350177304964539,0.0385107732938124,0.00643162939992159,"2007-05","2007-Q2",237300,-0.0160134850400337,"2006-05"
394692,2019-02-28,"Houston, TX","TX",6,206300,0.00291686922702965,0.0142576204523107,0.0628541988665636,0.0741046070799993,0.0382030483537421,"2019-02","2019-Q1",206300,0,"2019-02"
395209,2019-02-28,"Washington, DC","DC",7,406800,0.00221729490022173,0.00842835894893406,0.0288315629742033,0.0291855031408175,0.0188812884891802,"2006-04","2006-Q2",435400,-0.065686724850712,"2005-06"
394856,2019-02-28,"Miami-Fort Lauderdale, FL","FL",8,284700,0.00281789362451567,0.0124466571834993,0.0666916448107906,0.107462631249538,0.0418748410669103,"2006-09","2006-Q3",311600,-0.0863286264441592,"2005-12"
394347,2019-02-28,"Atlanta, GA","GA",9,218600,0.00367309458218549,0.0172173103769195,0.110772357723577,0.091966966496086,0.0304181843330733,"2019-02","2019-Q1",218600,0,"2019-02"
394404,2019-02-28,"Boston, MA","MA",10,468100,0.00450643776824034,0.0147409494905701,0.0530933633295838,0.0622516353565503,0.037255234691252,"2019-02","2019-Q1",468100,0,"2019-02"
395057,2019-02-28,"San Francisco, CA","CA",11,955200,-0.00292275574112735,-0.00820267884954833,0.0353349230435725,0.0776540162488513,0.0571951383045166,"2018-11","2018-Q4",963100,-0.00820267884954833,"2018-09"
394532,2019-02-28,"Detroit, MI","MI",12,161300,0.00561097256857855,0.0163831127914304,0.0818242790073776,0.0988058916081664,0.0424837018195352,"2019-02","2019-Q1",161300,0,"2019-02"
395025,2019-02-28,"Riverside, CA","CA",13,368300,0.00326886406973577,0.0129262926292629,0.0519851471008283,0.0732009736959942,0.048573096105341,"2006-07","2006-Q3",409800,-0.101268911664226,"2005-07"
394976,2019-02-28,"Phoenix, AZ","AZ",14,266300,0.00339110776186888,0.0144761904761905,0.070767993566546,0.0731476423590385,0.0400594105788201,"2006-05","2006-Q2",284000,-0.0623239436619718,"2005-11"
395078,2019-02-28,"Seattle, WA","WA",15,491500,0,0.00655334835142331,0.030398322851153,0.0994118637801615,0.0414009341509747,"2019-02","2019-Q1",491500,0,"2019-02"
394865,2019-02-28,"Minneapolis-St Paul, MN","MN",16,269200,0.0029806259314456,0.0139359698681733,0.0598425196850394,0.063578999775953,0.0286776424144448,"2019-02","2019-Q1",269200,0,"2019-02"
395056,2019-02-28,"San Diego, CA","CA",17,590500,-0.00219668807029402,-0.00404790015179626,0.020566885585897,0.0593075703775834,0.0436463590888496,"2018-12","2018-Q4",593100,-0.00438374641713033,"2018-09"
395121,2019-02-28,"St. Louis, MO","MO",18,167100,0.0011983223487118,0.00844900422450211,0.0542586750788644,0.0487648782720225,0.0111241553572028,"2019-02","2019-Q1",167100,0,"2019-02"
395148,2019-02-28,"Tampa, FL","FL",19,213800,0.0023441162681669,0.0123106060606061,0.0776209677419355,0.105813366594127,0.0374677335877212,"2006-08","2006-Q3",223500,-0.0434004474272931,"2006-03"
394358,2019-02-28,"Baltimore, MD","MD",20,268500,0.00223964165733483,0.00411368735976066,0.0315021129466001,0.0302763517681148,0.00337658076065761,"2007-01","2007-Q1",298500,-0.100502512562814,"2005-08"
394530,2019-02-28,"Denver, CO","CO",21,407500,0.00196705188099336,0.00916295195641407,0.0451397794306232,0.0982911561860982,0.0608637394848639,"2019-02","2019-Q1",407500,0,"2019-02"
394982,2019-02-28,"Pittsburgh, PA","PA",22,144400,0.0013869625520111,0.00557103064066852,0.0517115804806992,0.048781423279781,0.0278649490853187,"2019-02","2019-Q1",144400,0,"2019-02"
394998,2019-02-28,"Portland, OR","OR",23,397500,0.00125944584382872,0.00888324873096447,0.0378590078328982,0.0909710686949277,0.0426058645437015,"2019-02","2019-Q1",397500,0,"2019-02"
394458,2019-02-28,"Charlotte, NC","NC",24,207600,0.00532687651331719,0.0201474201474201,0.0978318350079323,0.0796778254254786,0.0326192996077492,"2019-02","2019-Q1",207600,0,"2019-02"
395045,2019-02-28,"Sacramento, CA","CA",25,409600,0.00146699266503667,0.00986193293885602,0.0366995697291825,0.0706159654451923,0.0417108382599929,"2005-12","2005-Q4",423400,-0.0325932923948984,"2005-06"
395055,2019-02-28,"San Antonio, TX","TX",26,193900,0.00466321243523316,0.0162473794549266,0.0665566556655666,0.0679194051887244,0.0358010427158058,"2019-02","2019-Q1",193900,0,"2019-02"
394943,2019-02-28,"Orlando, FL","FL",27,238300,0.00463743676222597,0.0196833547282841,0.0881278538812786,0.0939537608443046,0.0321847353770883,"2006-08","2006-Q3",265300,-0.101771579344139,"2005-12"
394466,2019-02-28,"Cincinnati, OH","OH",28,169900,0.00651658767772512,0.0253470126735063,0.0863171355498721,0.0581052027191238,0.0229572188816054,"2019-02","2019-Q1",169900,0,"2019-02"
394475,2019-02-28,"Cleveland, OH","OH",29,146300,0.00274160383824537,0.0124567474048443,0.0616835994194485,0.0478693882268784,0.0154535448897832,"2019-02","2019-Q1",146300,0,"2019-02"
394735,2019-02-28,"Kansas City, MO","MO",30,192800,0.00521376433785193,0.0179514255543823,0.0935904707884288,0.0603997793786775,0.02569335895492,"2019-02","2019-Q1",192800,0,"2019-02"
394775,2019-02-28,"Las Vegas, NV","NV",31,279600,0.0021505376344086,0.0061173083843109,0.104701698933228,0.101923028757101,0.0427868449500481,"2006-06","2006-Q2",316800,-0.117424242424242,"2004-12"
394492,2019-02-28,"Columbus, OH","OH",32,190900,0.00579557428872497,0.0192205018686599,0.0724719101123596,0.0670514699019287,0.033206664430292,"2019-02","2019-Q1",190900,0,"2019-02"
394705,2019-02-28,"Indianapolis, IN","IN",33,165600,0.0079123554473524,0.0234857849196539,0.128065395095368,0.0699465604795786,0.0275432194044827,"2019-02","2019-Q1",165600,0,"2019-02"
395059,2019-02-28,"San Jose, CA","CA",34,1230400,-0.0110119765292179,-0.0286571406015631,0.033168192123604,0.102692433419434,0.0723150325133692,"2018-09","2018-Q3",1276500,-0.03611437524481,"2018-05"
394355,2019-02-28,"Austin, TX","TX",35,310200,0.00485908649173955,0.0177165354330709,0.065613191343181,0.0854181748436535,0.0483253370367061,"2019-02","2019-Q1",310200,0,"2019-02"
395194,2019-02-28,"Virginia Beach, VA","VA",36,229300,0,0.00394045534150613,0.0300988319856244,0.026695360392377,0.00122937956235081,"2007-07","2007-Q3",241800,-0.0516956162117452,"2006-03"
394902,2019-02-28,"Nashville, TN","TN",37,255700,0.00392618767177071,0.013877874702617,0.0766315789473684,0.102890374214327,0.0503871446659814,"2019-02","2019-Q1",255700,0,"2019-02"
395005,2019-02-28,"Providence, RI","RI",38,293900,0.00170415814587594,0.00754199520054851,0.0530275886778932,0.0558210432608801,0.0194518000873984,"2005-10","2005-Q4",301700,-0.0258534968511767,"2005-03"
394862,2019-02-28,"Milwaukee, WI","WI",39,230900,0.00610021786492375,0.0171806167400881,0.0596603946764571,0.0544866220415823,0.0175651397845309,"2019-02","2019-Q1",230900,0,"2019-02"
394714,2019-02-28,"Jacksonville, FL","FL",40,213900,0.00564174894217207,0.0185714285714286,0.093558282208589,0.0883147866466709,0.0264205954789474,"2006-10","2006-Q4",214700,-0.00372612948299953,"2006-09"
394849,2019-02-28,"Memphis, TN","TN",41,139600,0.00359453630481668,0.0137981118373275,0.088074824629774,0.0675081258410428,0.0211837590365747,"2019-02","2019-Q1",139600,0,"2019-02"
394935,2019-02-28,"Oklahoma City, OK","OK",42,146600,0.0027359781121751,0.0103376981392143,0.0367751060820368,0.0457822630582507,0.02664667614522,"2019-02","2019-Q1",146600,0,"2019-02"
394807,2019-02-28,"Louisville-Jefferson County, KY","KY",43,161300,0.00124146492861577,0.00875547217010632,0.0597897503285151,0.0523128431906168,0.0254135787325029,"2019-02","2019-Q1",161300,0,"2019-02"
394669,2019-02-28,"Hartford, CT","CT",44,229800,0.000871080139372822,0.00349344978165939,0.0159151193633952,0.00985853730910358,-0.00449933126941859,"2007-03","2007-Q1",260200,-0.116833205226749,"2004-11"
395022,2019-02-28,"Richmond, VA","VA",45,228700,0.00263042525208242,0.01105216622458,0.0428636570907433,0.0524695039107728,0.0129943211687329,"2019-02","2019-Q1",228700,0,"2019-02"
394910,2019-02-28,"New Orleans, LA","LA",46,174700,0.000572737686139748,-0.0107587768969422,0.0264394829612221,0.0451315396511538,0.0181083631273635,"2018-11","2018-Q4",176600,-0.0107587768969422,"2018-10"
394425,2019-02-28,"Buffalo, NY","NY",47,158700,0.00316055625790139,0.00443037974683544,0.0489094514210179,0.0504152761391103,0.0320169653731832,"2019-02","2019-Q1",158700,0,"2019-02"
395012,2019-02-28,"Raleigh, NC","NC",48,266300,0.004526593738212,0.0187452180566182,0.0686195826645265,0.0608488337104378,0.0281737854978239,"2019-02","2019-Q1",266300,0,"2019-02"
394388,2019-02-28,"Birmingham, AL","AL",49,145400,0.00414364640883978,0.0146545708304257,0.0659824046920821,0.0386273529252903,0.012432616396177,"2019-02","2019-Q1",145400,0,"2019-02"
395053,2019-02-28,"Salt Lake City, UT","UT",50,363800,0.00747715314317364,0.0303030303030303,0.11151848457073,0.0871142190791361,0.0392708571845453,"2019-02","2019-Q1",363800,0,"2019-02"
395031,2019-02-28,"Rochester, NY","NY",51,144400,0.00908455625436757,0.0277580071174377,0.0147575544624034,0.0315962256527575,0.0187668409625927,"2017-10","2017-Q4",146800,-0.0163487738419619,"2017-09"
394640,2019-02-28,"Grand Rapids, MI","MI",52,191600,0.0036668412781561,0.0148305084745763,0.083710407239819,0.0879577881100277,0.0447264268068852,"2019-02","2019-Q1",191600,0,"2019-02"
395167,2019-02-28,"Tucson, AZ","AZ",53,205800,0.00635696821515892,0.0127952755905512,0.0652173913043478,0.0542840996668594,0.0118663802283026,"2006-06","2006-Q2",237700,-0.134202776609171,"2005-07"
753924,2019-02-28,"Urban Honolulu, HI","HI",54,686300,-0.00203577141195289,0.00248320186970494,0.0218880285884455,0.0486904014972787,0.0342438084193961,"2019-01","2019-Q1",687700,-0.00203577141195289,"2018-12"
395169,2019-02-28,"Tulsa, OK","OK",55,137500,0.0021865889212828,0.0102865540044085,0.0346124905944319,0.0464016813545112,0.0225651825635729,"2019-02","2019-Q1",137500,0,"2019-02"
394619,2019-02-28,"Fresno, CA","CA",56,251300,0.00359424920127796,0.0149434571890145,0.0585509688289806,0.07616470281367,0.0297199374846866,"2006-05","2006-Q2",299700,-0.161494828161495,"2005-03"
395238,2019-02-28,"Worcester, MA","MA",57,277300,0.00108303249097473,0.0116745713243342,0.0588010691103475,0.0577782636892721,0.0218946245560134,"2005-10","2005-Q4",279700,-0.00858062209510189,"2005-07"
394415,2019-02-28,"Stamford, CT","CT",58,337400,0.0023767082590612,0.00356930398572278,0.0177978883861237,0.0188646714745968,-0.00236953551766217,"2006-04","2006-Q2",421800,-0.200094831673779,"2003-07"
394312,2019-02-28,"Albuquerque, NM","NM",59,198900,0.00353178607467205,0.0132450331125828,0.065345474022496,0.0430565353829682,0.00554501285882392,"2019-02","2019-Q1",198900,0,"2019-02"
394308,2019-02-28,"Albany, NY","NY",60,217600,0.00230308613542146,-0.00137677833868747,0.0283553875236295,0.0321020395664686,0.012700510296765,"2018-11","2018-Q4",217900,-0.00137677833868747,"2018-10"
394938,2019-02-28,"Omaha, NE","NE",61,175500,0.00457927876359473,0.0162130862767805,0.0694698354661792,0.0560734696125456,0.0297546160345821,"2019-02","2019-Q1",175500,0,"2019-02"
394908,2019-02-28,"New Haven, CT","CT",62,215800,0.00652985074626866,0.013621418506341,0.0251781472684086,0.0165459444332916,-0.0055714599870279,"2006-05","2006-Q2",267700,-0.193873739260366,"2004-05"
394357,2019-02-28,"Bakersfield, CA","CA",63,218800,0.00643974241030359,0.0186219739292365,0.0725490196078431,0.0631397476712818,0.0316001094199394,"2006-07","2006-Q3",279700,-0.217733285663211,"2005-04"
394753,2019-02-28,"Knoxville, TN","TN",64,171000,0.00766057748968768,0.0208955223880597,0.0788643533123028,0.0593064509266732,0.0241483071266209,"2019-02","2019-Q1",171000,0,"2019-02"
394653,2019-02-28,"Greenville, SC","SC",65,176700,0.0022688598979013,0.00971428571428571,0.076782449725777,0.0637983556585588,0.029672645641122,"2019-02","2019-Q1",176700,0,"2019-02"
394952,2019-02-28,"Ventura, CA","CA",66,602500,0.000664341471516359,0.000166002656042497,0.0265803373658204,0.0511490228664464,0.0343296173817913,"2006-06","2006-Q2",632100,-0.046828033538997,"2005-09"
394318,2019-02-28,"Allentown, PA","PA",67,204000,0.00196463654223969,0.00840336134453781,0.0680628272251309,0.0342334529220629,-0.000195867264035643,"2007-04","2007-Q2",226400,-0.0989399293286219,"2005-11"
394561,2019-02-28,"El Paso, TX","TX",68,125500,0.00159616919393456,0.0104669887278583,0.0519698239731769,0.0276516439619749,0.00772900717402458,"2019-02","2019-Q1",125500,0,"2019-02"
394367,2019-02-28,"Baton Rouge, LA","LA",69,169300,-0.00117994100294985,0,0.0254391278013325,0.0320428586357948,0.0117732630340206,"2019-01","2019-Q1",169500,-0.00117994100294985,"2018-11"
394521,2019-02-28,"Dayton, OH","OH",70,124200,0.00242130750605327,0.0147058823529412,0.0913884007029877,0.0552881871242312,0.0155890198093622,"2019-02","2019-Q1",124200,0,"2019-02"
394843,2019-02-28,"McAllen, TX","TX",71,102400,0.00886699507389163,0.0078740157480315,0.0756302521008403,0.0567585920270337,0.0247373335236989,"2019-02","2019-Q1",102400,0,"2019-02"
394486,2019-02-28,"Columbia, SC","SC",72,139000,0.00506146059291396,0.0145985401459854,0.0570342205323194,0.0447017577612361,0.0103497221697708,"2019-02","2019-Q1",139000,0,"2019-02"
394648,2019-02-28,"Greensboro, NC","NC",73,134500,0.000744047619047619,0.00900225056264066,0.0811897106109325,0.0395287494642438,0.0142101303730897,"2019-02","2019-Q1",134500,0,"2019-02"
394304,2019-02-28,"Akron, OH","OH",74,141700,0.00425230333097094,0.0143163922691482,0.0598354525056096,0.051377957298061,0.0173559763785809,"2019-02","2019-Q1",141700,0,"2019-02"
753906,2019-02-28,"North Port-Sarasota-Bradenton, FL","FL",75,260100,0.00269853508095605,0.0100970873786408,0.0466800804828974,0.0839721295337055,0.0381910575656523,"2006-05","2006-Q2",306800,-0.152216427640156,"2005-05"
394798,2019-02-28,"Little Rock, AR","AR",76,140900,0.00142146410803127,0.00571020699500357,0.0398523985239852,0.0300704842643156,0.0160162465023423,"2019-02","2019-Q1",140900,0,"2019-02"
395134,2019-02-28,"Stockton, CA","CA",77,364800,0.00192254875034331,0.00773480662983425,0.067603160667252,0.0951238944673547,0.0637144206840052,"2006-01","2006-Q1",420700,-0.132873781792251,"2005-03"
394457,2019-02-28,"Charleston, SC","SC",78,254600,0.00196772924045651,0.0103174603174603,0.0555555555555556,0.0696776066489933,0.0294288657268695,"2019-02","2019-Q1",254600,0,"2019-02"
395143,2019-02-28,"Syracuse, NY","NY",79,135000,0,0.00446428571428571,0.0384615384615385,0.0309795870039005,0.0164289708279635,"2019-02","2019-Q1",135000,0,"2019-02"
394484,2019-02-28,"Colorado Springs, CO","CO",80,295300,0.00613287904599659,0.0221529941156109,0.0880619012527634,0.0814852036276717,0.0416269223860395,"2019-02","2019-Q1",295300,0,"2019-02"
395235,2019-02-28,"Winston-Salem, NC","NC",81,144100,0.00278357689631176,0.0112280701754386,0.0603384841795438,0.0454219980500854,0.0121556607392492,"2019-02","2019-Q1",144100,0,"2019-02"
395224,2019-02-28,"Wichita, KS","KS",82,132600,0.00226757369614512,0.011441647597254,0.0684931506849315,0.0452063797284254,0.0183072591514211,"2019-02","2019-Q1",132600,0,"2019-02"
395115,2019-02-28,"Springfield, MA","MA",83,224800,0.0017825311942959,0.00671742051052396,0.0441244774732931,0.0408680953871898,0.0126730810258953,"2019-02","2019-Q1",224800,0,"2019-02"
394440,2019-02-28,"Fort Myers, FL","FL",84,230800,-0.00302375809935205,-0.00688468158347677,0.0253220790759662,0.075087928704185,0.0396140645110474,"2006-05","2006-Q2",299600,-0.229639519359146,"2005-05"
394399,2019-02-28,"Boise City, ID","ID",85,281900,0.00894774516821761,0.0379234167893962,0.17360532889259,0.102451776435395,0.0422332322168621,"2019-02","2019-Q1",281900,0,"2019-02"
395160,2019-02-28,"Toledo, OH","OH",86,112800,0.00266666666666667,0.0134770889487871,0.0512581547064306,0.0445767676946993,0.010910852113404,"2006-07","2006-Q3",116500,-0.0317596566523605,"2004-09"
394816,2019-02-28,"Madison, WI","WI",87,256900,0.00508607198748044,0.0146129541864139,0.0455840455840456,0.0631988913736428,0.0275839867439702,"2019-02","2019-Q1",256900,0,"2019-02"
394766,2019-02-28,"Lakeland, FL","FL",88,177300,0.00453257790368272,0.0166284403669725,0.0830788026878436,0.0997790140153514,0.0271003773918514,"2006-08","2006-Q3",193000,-0.0813471502590674,"2006-03"
394931,2019-02-28,"Ogden, UT","UT",89,312300,0.010025873221216,0.024270252541817,0.158812615955473,0.0923496029355739,0.0391064391207439,"2019-02","2019-Q1",312300,0,"2019-02"
394528,2019-02-28,"Daytona Beach, FL","FL",90,203800,0.00443568260226713,0.0159521435692921,0.0743278861360042,0.0986899582798626,0.0311249417109984,"2006-07","2006-Q3",237400,-0.141533277169334,"2005-09"
394531,2019-02-28,"Des Moines, IA","IA",91,188300,0.00426666666666667,0.0156418554476807,0.0537213206491326,0.053795614593285,0.028622921009483,"2019-02","2019-Q1",188300,0,"2019-02"
394711,2019-02-28,"Jackson, MS","MS",92,144500,0.00347222222222222,0.0270078180525942,0.102212051868802,0.0547366696741092,0.0220359490038988,"2019-02","2019-Q1",144500,0,"2019-02"
395245,2019-02-28,"Youngstown, OH","OH",93,87500,0,0.0011441647597254,0.0441527446300716,0.0391881148609228,0.0107844467994969,"2006-05","2006-Q2",89000,-0.0168539325842697,"2005-05"
394352,2019-02-28,"Augusta, GA","GA",94,153500,0.0039241334205363,0.0165562913907285,0.0871104815864023,0.0592698502506646,0.0196955004603321,"2019-02","2019-Q1",153500,0,"2019-02"
395075,2019-02-28,"Scranton, PA","PA",95,115400,0,0.00698080279232112,0.066543438077634,0.0338612288509923,0.00237029802804889,"2008-02","2008-Q1",115900,-0.00431406384814495,"2007-11"
394666,2019-02-28,"Harrisburg, PA","PA",96,176900,0.00340328984685196,0.00797720797720798,0.0393654524089307,0.0291858664499582,0.00821701590752566,"2019-02","2019-Q1",176900,0,"2019-02"
394957,2019-02-28,"Melbourne, FL","FL",97,213100,0.00329566854990584,0.0205938697318008,0.0817258883248731,0.116183678344454,0.0412820581597018,"2006-04","2006-Q2",234000,-0.0893162393162393,"2005-07"
394460,2019-02-28,"Chattanooga, TN","TN",98,157800,0.00445576066199873,0.0187217559715946,0.0815627141877999,0.064584743444928,0.026232988537731,"2019-02","2019-Q1",157800,0,"2019-02"
395113,2019-02-28,"Spokane, WA","WA",99,239300,0.00970464135021097,0.023524379811805,0.105311778290993,0.0944389640107324,0.0338745800409905,"2019-02","2019-Q1",239300,0,"2019-02"
395006,2019-02-28,"Provo, UT","UT",100,352900,0.00656018254420993,0.0288629737609329,0.147269180754226,0.0897727772235255,0.0381026450121242,"2019-02","2019-Q1",352900,0,"2019-02"
394768,2019-02-28,"Lancaster, PA","PA",101,209900,0.00526819923371648,0.0214111922141119,0.062246963562753,0.0403892551936351,0.0129817165969373,"2019-02","2019-Q1",209900,0,"2019-02"
394871,2019-02-28,"Modesto, CA","CA",102,309200,0.000323519896473633,0.0111183780248528,0.0449476174383238,0.095796053308155,0.0587530100021525,"2006-04","2006-Q2",372100,-0.169040580489116,"2005-02"
394997,2019-02-28,"Portland, ME","ME",103,291700,0.00413080895008606,0.0110918544194107,0.0704587155963303,0.0599758902487109,0.0301197532049808,"2019-02","2019-Q1",291700,0,"2019-02"
394549,2019-02-28,"Durham, NC","NC",104,242100,0.00414765657403567,0.0159462861938733,0.0736141906873614,0.0660932257708373,0.0299114970684204,"2019-02","2019-Q1",242100,0,"2019-02"
395068,2019-02-28,"Santa Rosa, CA","CA",105,630600,-0.00771046420141621,-0.0220223325062035,0.00702650910252316,0.0720628685416531,0.0451444310061124,"2018-10","2018-Q4",646000,-0.0238390092879257,"2018-04"
394792,2019-02-28,"Lexington, KY","KY",106,177300,0.00453257790368272,0.0143020594965675,0.0572450805008945,0.0526183213151994,0.0228106220017052,"2019-02","2019-Q1",177300,0,"2019-02"
394761,2019-02-28,"Lafayette, LA","LA",107,135300,-0.00587803085966201,-0.0124087591240876,0.00370919881305638,0.0368615526911396,0.0158603184800716,"2018-07","2018-Q3",138500,-0.0231046931407942,"2018-03"
394770,2019-02-28,"Lansing, MI","MI",108,148900,0.00134498991257566,0.00880758807588076,0.076644974692697,0.0630106461279385,0.0244030989642372,"2019-02","2019-Q1",148900,0,"2019-02"
394590,2019-02-28,"Fayetteville, AR","AR",109,181200,0.00332225913621262,0.0151260504201681,0.0863309352517986,0.0652488527457931,0.0304056184155908,"2019-02","2019-Q1",181200,0,"2019-02"
394971,2019-02-28,"Pensacola, FL","FL",110,170100,0.00591366055588409,0.0173444976076555,0.0841300191204589,0.0780832391668262,0.022025711431318,"2019-02","2019-Q1",170100,0,"2019-02"
395195,2019-02-28,"Visalia, CA","CA",111,211500,0.00332068311195446,0.0192771084337349,0.0857289527720739,0.0762038699496865,0.0300496642959978,"2006-06","2006-Q2",240900,-0.122042341220423,"2005-07"
395096,2019-02-28,"Shreveport, LA","LA",112,116500,-0.0110356536502547,-0.0299750208159867,0.00691443388072601,0.00540855002439478,0.00667652838302346,"2018-11","2018-Q4",120100,-0.0299750208159867,"2018-05"
395116,2019-02-28,"Springfield, MO","MO",113,149500,0.00605652759084791,0.0190865712338105,0.0928362573099415,0.0583286679440964,0.0252541283747636,"2019-02","2019-Q1",149500,0,"2019-02"
395244,2019-02-28,"York, PA","PA",114,181100,0.00723025583982202,0.0191333708497468,0.0462160600808781,0.0444599215524824,0.00360439503978238,"2007-07","2007-Q3",187900,-0.0361894624800426,"2006-07"
394502,2019-02-28,"Corpus Christi, TX","TX",115,152500,0.000656167979002625,0.00793126239259749,0.0597637248088951,0.0517446188463375,0.0248562170421842,"2019-02","2019-Q1",152500,0,"2019-02"
394596,2019-02-28,"Flint, MI","MI",116,108200,0.0074487895716946,-0.00824931255728689,0.121243523316062,0.10258438157494,0.0350067679767434,"2005-06","2005-Q2",121000,-0.105785123966942,"2003-05"
395019,2019-02-28,"Reno, NV","NV",117,366600,0.00493421052631579,0.0163570834488495,0.08301329394387,0.107123767192375,0.0483628515869077,"2019-02","2019-Q1",366600,0,"2019-02"
394338,2019-02-28,"Asheville, NC","NC",118,244600,0.00245901639344262,0.00782859497321796,0.0511388053287495,0.0790561291456688,0.0301162955315779,"2019-02","2019-Q1",244600,0,"2019-02"
394995,2019-02-28,"Port St. Lucie, FL","FL",119,225800,0.000443066016836509,0.00803571428571428,0.0762631077216397,0.117784111788996,0.0482152710726949,"2006-06","2006-Q2",259100,-0.128521806252412,"2005-07"
753917,2019-02-28,"Santa Maria-Santa Barbara, CA","CA",120,601000,0.00200066688896299,0.00889709585361759,0.0354927636113025,0.0402858022535,0.0265853394457065,"2005-07","2005-Q3",683900,-0.121216552127504,"2004-09"
394698,2019-02-28,"Huntsville, AL","AL",121,167600,0,-0.00945626477541371,0.077120822622108,0.0350215687144642,,"2018-11","2018-Q4",169200,-0.00945626477541371,"2018-10"
394612,2019-02-28,"Fort Wayne, IN","IN",122,138100,0.00509461426491994,0.0169366715758468,0.0925632911392405,0.057544463580441,0.0258432143993903,"2019-02","2019-Q1",138100,0,"2019-02"
395050,2019-02-28,"Salinas, CA","CA",123,570600,0.00316455696202532,0.0165686798503474,0.0768069447065484,0.0751387266731387,0.0457209057506121,"2005-11","2005-Q4",691200,-0.174479166666667,"2004-10"
395183,2019-02-28,"Vallejo, CA","CA",124,440100,0.000454648783814503,0.00940366972477064,0.055142651642292,0.0914806151141496,0.0535968164093963,"2006-05","2006-Q2",484700,-0.0920156798019393,"2005-05"
394870,2019-02-28,"Mobile, AL","AL",125,120700,0.00415973377703827,0.015993265993266,0.0805729632945389,0.0662047985779244,0.00303257472945151,"2019-02","2019-Q1",120700,0,"2019-02"
395015,2019-02-28,"Reading, PA","PA",126,175100,0.00286368843069874,0.00458978772231784,0.0336481700118064,0.0351819239096496,0.00492824902109601,"2007-01","2007-Q1",178100,-0.0168444693992139,"2006-08"
394421,2019-02-28,"Brownsville, TX","TX",127,94500,0,0.00961538461538462,0.0690045248868778,0.0487092705118664,0.0253104870092289,"2019-02","2019-Q1",94500,0,"2019-02"
394746,2019-02-28,"Killeen, TX","TX",128,137800,0.00218181818181818,0.013980868285504,0.0790916209866876,0.0343303005258924,0.0151178226664439,"2019-02","2019-Q1",137800,0,"2019-02"
394439,2019-02-28,"Canton, OH","OH",129,125600,0,0.0056044835868695,0.0635055038103302,0.0617150942036426,0.0206315007898603,"2019-02","2019-Q1",125600,0,"2019-02"
394372,2019-02-28,"Beaumont, TX","TX",130,118600,0.00936170212765958,0.0467784642541924,0.173095944609298,0.0676372423552538,0.0300578362406905,"2019-02","2019-Q1",118600,0,"2019-02"
394820,2019-02-28,"Manchester, NH","NH",131,287400,0.0031413612565445,0.0116156282998944,0.0715883668903803,0.0566384337855521,0.0221746257833839,"2019-02","2019-Q1",287400,0,"2019-02"
395048,2019-02-28,"Salem, OR","OR",132,281000,0.00536672629695885,0.0225618631732169,0.109356494275563,0.112222942598359,0.0401829014622201,"2019-02","2019-Q1",281000,0,"2019-02"
394327,2019-02-28,"Anchorage, AK","AK",133,318400,-0.00779058896852602,-0.0233128834355828,-0.0124069478908189,0.0071220389073301,0.0105776457569922,"2018-11","2018-Q4",326000,-0.0233128834355828,"2015-03"
394520,2019-02-28,"Davenport, IL","IL",134,127100,0.00236593059936909,0.00873015873015873,0.0392477514309076,0.0269045479044023,0.0154812414087373,"2019-02","2019-Q1",127100,0,"2019-02"
394972,2019-02-28,"Peoria, IL","IL",135,111400,0,-0.0035778175313059,0.0267281105990783,0.00436538972714717,-0.000358359096815919,"2007-06","2007-Q2",115800,-0.0379965457685665,"2006-01"
394898,2019-02-28,"Myrtle Beach, SC","SC",136,191200,0.00262191924488726,0.00950369588173178,0.0517051705170517,0.0392768152605243,0.00351904520642643,"2006-11","2006-Q4",227700,-0.160298638559508,"2005-09"
394875,2019-02-28,"Montgomery, AL","AL",137,113700,0,0.000880281690140845,0.0364630811303555,0.00645561967083896,-0.0127748879495377,"2007-10","2007-Q4",150300,-0.243512974051896,"2005-06"
